userId,153,2628,1917,780,736,2701,1544,1552,3623,2617
11,3.5,4.5,5.0,5.0,5.0,2.176877260157413,5.0,3.0461992136304064,2.8413102511880517,3.1298384638829626
24,2.564810553765915,4.0,2.8191097249787354,4.0,2.8924418604651163,2.0,2.8366716741779334,4.0,2.0,3.1298384638829626
54,4.0,3.0,4.0,5.0,4.0,2.0,3.0,3.0,4.0,4.0
58,2.564810553765915,2.922061077703101,2.0,2.0,4.0,1.0,4.0,4.0,2.8413102511880517,4.0
91,3.0,3.0,2.5,3.0,3.0,3.0,2.5,2.5,1.5,3.0
96,2.564810553765915,2.922061077703101,2.8191097249787354,3.1288876591034867,2.8924418604651163,2.176877260157413,2.8366716741779334,3.0461992136304064,2.8413102511880517,3.1298384638829626
104,2.564810553765915,2.922061077703101,2.8191097249787354,3.1288876591034867,2.8924418604651163,1.0,2.8366716741779334,3.0461992136304064,2.8413102511880517,2.0
116,0.5,2.0,1.0,1.0,1.0,2.0,1.5,3.5,1.5,2.5
131,2.564810553765915,2.922061077703101,3.0,3.0,3.5,1.5,2.8366716741779334,3.0,2.5,3.0
134,2.564810553765915,3.0,3.0,3.0,2.8924418604651163,2.176877260157413,2.8366716741779334,3.0,2.8413102511880517,3.0
156,3.0,3.0,4.0,5.0,4.0,3.0,2.8366716741779334,3.0,5.0,5.0
208,2.564810553765915,3.5,2.8191097249787354,4.0,2.5,2.176877260157413,3.0,3.0461992136304064,2.8413102511880517,3.1298384638829626
220,2.564810553765915,2.5,1.5,3.0,2.8924418604651163,2.176877260157413,2.8366716741779334,3.0461992136304064,3.5,3.1298384638829626
245,2.564810553765915,5.0,3.0,3.1288876591034867,2.8924418604651163,2.0,2.8366716741779334,3.0461992136304064,2.8413102511880517,3.1298384638829626
247,2.564810553765915,2.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0
251,2.0,2.0,2.8191097249787354,5.0,3.0,5.0,4.0,3.0461992136304064,2.0,5.0
258,2.0,5.0,2.8191097249787354,3.1288876591034867,4.0,4.0,2.8366716741779334,4.0,4.0,3.5
271,2.0,3.0,3.0,3.5,3.5,4.0,2.0,3.0,1.5,3.0
278,2.564810553765915,3.5,2.8191097249787354,3.0,2.5,2.176877260157413,2.0,3.0,2.8413102511880517,3.1298384638829626
294,2.5,4.5,2.5,3.5,4.0,2.5,2.0,3.5,2.5,4.0
298,2.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0
309,2.564810553765915,2.922061077703101,2.8191097249787354,3.0,2.5,2.176877260157413,2.8366716741779334,3.0461992136304064,2.8413102511880517,3.1298384638829626
318,2.564810553765915,2.922061077703101,2.8191097249787354,1.0,1.0,2.176877260157413,2.8366716741779334,3.0461992136304064,2.8413102511880517,3.0
347,2.0,3.0,2.0,4.0,2.8924418604651163,2.0,2.0,3.0461992136304064,2.8413102511880517,3.0
348,2.564810553765915,2.922061077703101,2.8191097249787354,3.5,2.8924418604651163,2.176877260157413,2.8366716741779334,3.0461992136304064,2.8413102511880517,1.0
359,2.564810553765915,0.5,3.0,3.0,4.0,2.176877260157413,3.5,3.5,2.8413102511880517,3.5
367,1.0,3.0,2.5,3.0,2.8924418604651163,1.0,3.0,2.5,2.0,3.5
370,1.0,1.5,4.0,3.1288876591034867,2.8924418604651163,2.176877260157413,2.8366716741779334,3.0461992136304064,2.8413102511880517,3.1298384638829626
375,2.564810553765915,2.922061077703101,2.8191097249787354,3.1288876591034867,2.8924418604651163,2.176877260157413,2.8366716741779334,3.0461992136304064,2.8413102511880517,3.1298384638829626
387,4.0,2.922061077703101,2.8191097249787354,3.1288876591034867,2.5,2.176877260157413,2.8366716741779334,3.0461992136304064,2.8413102511880517,2.5
388,3.0,2.0,2.0,2.0,1.5,1.5,1.5,2.5,1.0,3.5
394,2.564810553765915,3.5,2.8191097249787354,1.0,3.0,2.176877260157413,1.0,3.0461992136304064,2.8413102511880517,2.5
413,2.564810553765915,1.5,2.8191097249787354,3.1288876591034867,2.8924418604651163,2.176877260157413,2.8366716741779334,3.0461992136304064,2.8413102511880517,3.1298384638829626
421,2.5,3.5,3.5,3.0,3.0,3.0,3.5,2.5,1.5,5.0
422,2.0,2.5,5.0,5.0,5.0,4.0,4.0,3.0,3.5,4.0
424,2.564810553765915,3.5,3.5,4.0,3.0,2.176877260157413,4.0,3.0,2.8413102511880517,4.5
430,3.0,2.0,2.8191097249787354,3.0,2.8924418604651163,2.176877260157413,2.8366716741779334,2.0,2.8413102511880517,3.1298384638829626
457,2.564810553765915,1.5,1.0,1.5,1.5,1.5,3.0,2.5,1.5,3.0
469,0.5,0.5,1.5,0.5,2.8924418604651163,2.176877260157413,2.0,3.0,0.5,3.1298384638829626
471,2.564810553765915,5.0,3.0,3.0,2.8924418604651163,2.176877260157413,4.0,3.0461992136304064,2.8413102511880517,2.0
489,3.0,1.0,2.8191097249787354,3.1288876591034867,2.0,2.176877260157413,2.8366716741779334,3.0461992136304064,4.0,3.1298384638829626
520,4.5,4.0,5.0,4.5,2.8924418604651163,3.5,4.5,5.0,4.0,3.1298384638829626
554,3.0,3.0,5.0,2.0,2.0,2.176877260157413,4.0,3.0,2.8413102511880517,2.0
572,3.0,2.922061077703101,2.8191097249787354,5.0,4.5,2.176877260157413,2.8366716741779334,4.0,4.0,3.5
578,3.5,2.922061077703101,5.0,4.5,4.0,2.176877260157413,3.0,4.0,2.5,5.0
586,1.5,3.0,2.5,3.5,3.0,1.5,3.0,3.5,3.0,3.5
587,2.0,2.922061077703101,1.0,4.5,4.0,2.0,1.0,4.0,2.8413102511880517,4.0
609,2.564810553765915,4.0,2.8191097249787354,3.1288876591034867,2.0,1.0,2.8366716741779334,3.0461992136304064,2.8413102511880517,3.1298384638829626
610,3.0,2.922061077703101,2.8191097249787354,5.0,4.0,2.176877260157413,5.0,3.0461992136304064,2.8413102511880517,3.1298384638829626
614,2.564810553765915,2.0,2.8191097249787354,3.0,2.8924418604651163,2.176877260157413,2.8366716741779334,3.0461992136304064,2.0,3.5
631,1.5,3.5,3.5,4.0,2.8924418604651163,2.176877260157413,2.0,3.0461992136304064,3.0,4.0
632,2.564810553765915,2.922061077703101,2.8191097249787354,2.0,2.8924418604651163,2.176877260157413,2.8366716741779334,3.0,2.0,3.1298384638829626
637,2.5,3.0,3.0,3.0,2.8924418604651163,2.176877260157413,4.0,3.0461992136304064,3.0,3.0
648,1.0,2.0,2.0,3.0,2.8924418604651163,2.176877260157413,2.8366716741779334,4.0,4.0,3.0
663,2.564810553765915,4.0,2.8191097249787354,2.0,2.8924418604651163,2.176877260157413,2.0,3.0461992136304064,2.8413102511880517,3.1298384638829626
664,2.564810553765915,3.0,2.8191097249787354,4.5,5.0,2.176877260157413,2.8366716741779334,3.0461992136304064,2.8413102511880517,3.1298384638829626
702,2.564810553765915,2.922061077703101,0.5,3.1288876591034867,2.8924418604651163,2.176877260157413,2.8366716741779334,3.0461992136304064,1.0,3.1298384638829626
710,2.564810553765915,5.0,2.8191097249787354,1.0,2.8924418604651163,2.176877260157413,2.0,3.0461992136304064,2.8413102511880517,3.1298384638829626
717,2.564810553765915,3.0,4.0,3.1288876591034867,2.8924418604651163,2.176877260157413,2.8366716741779334,2.5,2.8413102511880517,2.5
729,2.564810553765915,3.5,2.5,2.5,2.5,2.5,2.8366716741779334,2.5,2.5,2.5
739,2.564810553765915,4.5,3.5,4.0,3.5,2.176877260157413,2.8366716741779334,4.0,2.8413102511880517,3.5
741,4.0,0.5,3.0,0.5,0.5,3.0,0.5,3.5,2.5,4.5
744,3.5,4.0,3.5,4.0,4.5,2.176877260157413,4.0,3.5,3.5,3.1298384638829626
768,3.5,3.5,2.5,3.0,2.5,3.0,3.0,3.5,2.0,4.5
775,3.5,2.0,2.0,4.0,2.5,1.0,4.0,3.5,4.0,3.5
777,2.564810553765915,2.5,1.0,3.0,2.5,2.176877260157413,1.5,2.0,2.8413102511880517,3.1298384638829626
802,2.564810553765915,2.922061077703101,2.8191097249787354,4.0,4.0,2.176877260157413,2.8366716741779334,4.0,4.0,3.1298384638829626
812,3.5,1.0,5.0,4.0,3.0,1.0,1.0,3.0,4.0,3.0
843,2.564810553765915,2.922061077703101,2.8191097249787354,3.1288876591034867,2.8924418604651163,2.176877260157413,2.8366716741779334,3.0461992136304064,2.8413102511880517,3.1298384638829626
847,2.564810553765915,2.5,2.8191097249787354,3.1288876591034867,2.0,2.176877260157413,2.8366716741779334,3.0461992136304064,2.8413102511880517,3.1298384638829626
856,2.564810553765915,4.5,2.8191097249787354,3.1288876591034867,2.8924418604651163,2.176877260157413,4.0,3.0461992136304064,2.8413102511880517,4.5
872,2.564810553765915,3.5,4.0,3.1288876591034867,4.0,2.176877260157413,2.8366716741779334,3.0461992136304064,2.8413102511880517,3.5
892,2.564810553765915,3.0,4.0,3.1288876591034867,1.0,2.176877260157413,2.8366716741779334,4.0,4.0,3.0
903,1.0,2.0,3.0,4.0,3.0,1.0,2.0,2.0,2.0,3.0
910,2.564810553765915,1.0,4.5,4.5,3.5,2.176877260157413,2.8366716741779334,3.0461992136304064,2.8413102511880517,4.5
935,4.0,1.0,1.0,2.0,1.0,2.0,3.0,2.5,4.0,1.0
955,2.564810553765915,3.0,1.0,3.0,1.0,1.0,2.8366716741779334,3.0,3.0,4.0
969,2.564810553765915,2.922061077703101,2.8191097249787354,3.1288876591034867,2.8924418604651163,2.176877260157413,2.8366716741779334,3.0461992136304064,2.8413102511880517,3.1298384638829626
970,3.0,4.0,3.0,5.0,2.8924418604651163,2.176877260157413,2.8366716741779334,3.0,2.8413102511880517,3.1298384638829626
971,2.564810553765915,3.5,3.0,3.0,2.8924418604651163,2.176877260157413,2.8366716741779334,3.5,2.8413102511880517,3.1298384638829626
982,3.0,3.0,2.5,2.5,2.5,3.0,3.0,3.0,3.0,2.5
1001,3.0,3.0,2.8191097249787354,3.0,2.8924418604651163,2.5,3.0,3.0461992136304064,3.0,3.1298384638829626
1011,3.0,4.0,4.0,4.0,2.8924418604651163,2.176877260157413,2.0,3.0,2.8413102511880517,2.0
1048,3.0,4.5,2.8191097249787354,3.5,3.0,2.176877260157413,2.8366716741779334,3.0461992136304064,2.8413102511880517,3.0
1052,2.564810553765915,2.922061077703101,2.8191097249787354,3.1288876591034867,2.8924418604651163,2.176877260157413,2.8366716741779334,3.0461992136304064,2.8413102511880517,3.1298384638829626
1057,3.0,4.0,5.0,3.1288876591034867,2.8924418604651163,2.176877260157413,3.0,4.0,2.8413102511880517,4.0
1068,4.0,4.0,5.0,4.5,4.5,4.0,4.5,4.0,4.0,4.5
1085,4.0,4.0,3.0,4.0,2.8924418604651163,2.176877260157413,4.0,3.0461992136304064,5.0,4.0
1093,2.564810553765915,2.0,2.8191097249787354,3.0,2.8924418604651163,2.176877260157413,2.8366716741779334,2.0,3.0,3.1298384638829626
1095,1.0,3.0,2.8191097249787354,3.0,2.8924418604651163,2.176877260157413,2.8366716741779334,2.0,2.8413102511880517,1.0
1113,2.564810553765915,2.922061077703101,2.8191097249787354,3.1288876591034867,2.8924418604651163,2.176877260157413,2.8366716741779334,3.0461992136304064,3.5,3.1298384638829626
1135,2.564810553765915,2.922061077703101,3.0,4.0,2.0,2.176877260157413,1.0,4.0,2.8413102511880517,1.0
1140,2.564810553765915,2.922061077703101,2.8191097249787354,3.1288876591034867,2.0,2.176877260157413,2.8366716741779334,3.0461992136304064,2.8413102511880517,3.1298384638829626
1141,2.564810553765915,2.922061077703101,2.0,2.5,2.8924418604651163,2.176877260157413,2.8366716741779334,3.0461992136304064,2.8413102511880517,3.5
1154,2.564810553765915,2.922061077703101,1.0,3.1288876591034867,2.8924418604651163,3.0,2.8366716741779334,3.0,2.8413102511880517,3.1298384638829626
1155,2.564810553765915,1.5,2.8191097249787354,3.0,2.0,2.0,2.8366716741779334,3.0461992136304064,2.8413102511880517,3.1298384638829626
1165,2.0,2.0,3.0,1.5,2.8924418604651163,1.5,2.8366716741779334,3.5,2.8413102511880517,3.0
1175,2.564810553765915,2.922061077703101,2.8191097249787354,3.1288876591034867,2.8924418604651163,2.176877260157413,2.8366716741779334,3.5,3.5,3.1298384638829626
1185,3.5,3.0,3.0,3.5,3.5,2.5,2.5,3.0461992136304064,3.0,3.1298384638829626
1190,4.0,5.0,4.0,4.0,4.0,2.176877260157413,2.0,4.0,2.8413102511880517,3.0
1191,2.564810553765915,2.922061077703101,2.8191097249787354,3.1288876591034867,2.8924418604651163,2.176877260157413,2.8366716741779334,3.0461992136304064,4.0,3.0
1200,3.5,1.5,3.0,3.0,2.0,2.5,2.8366716741779334,3.0,4.0,3.0
1222,2.564810553765915,2.0,3.5,3.5,3.5,2.5,3.0,3.0,3.5,4.0
1244,3.5,3.5,3.5,4.0,3.5,3.5,4.0,3.5,3.0,4.0
1270,4.0,5.0,4.0,3.0,5.0,3.0,5.0,4.0,4.0,4.0
1288,2.564810553765915,2.922061077703101,5.0,4.0,3.0,4.0,2.8366716741779334,4.0,4.5,4.0
1296,4.0,4.0,2.8191097249787354,1.0,2.8924418604651163,2.176877260157413,2.0,3.0461992136304064,3.0,4.0
1309,2.564810553765915,3.0,2.8191097249787354,3.1288876591034867,2.8924418604651163,2.176877260157413,2.8366716741779334,2.0,4.0,3.1298384638829626
1323,3.0,2.922061077703101,4.0,3.1288876591034867,2.8924418604651163,2.176877260157413,2.8366716741779334,3.5,4.0,3.1298384638829626
1334,2.564810553765915,4.0,2.8191097249787354,3.1288876591034867,2.8924418604651163,2.176877260157413,2.8366716741779334,3.0461992136304064,3.0,3.1298384638829626
1339,3.5,2.5,4.0,3.5,3.5,2.176877260157413,2.8366716741779334,4.0,5.0,3.1298384638829626
1350,2.564810553765915,2.922061077703101,5.0,4.0,2.8924418604651163,2.176877260157413,3.0,2.0,2.0,3.0
1372,2.564810553765915,4.0,4.0,4.0,3.0,2.176877260157413,3.0,5.0,2.8413102511880517,3.0
1378,2.564810553765915,5.0,1.0,4.0,4.0,2.176877260157413,2.8366716741779334,3.0,4.0,2.0
1411,2.5,3.0,2.8191097249787354,2.0,3.5,1.5,3.0,3.5,3.5,3.1298384638829626
1419,3.0,3.5,4.0,4.0,3.5,2.5,3.0,3.5,3.5,3.5
1421,2.0,2.0,2.8191097249787354,1.5,1.0,2.176877260157413,2.8366716741779334,2.0,2.8413102511880517,3.1298384638829626
1433,2.564810553765915,2.922061077703101,2.8191097249787354,3.5,2.8924418604651163,2.176877260157413,2.8366716741779334,3.0461992136304064,2.8413102511880517,3.1298384638829626
1446,2.564810553765915,0.5,2.8191097249787354,3.1288876591034867,2.8924418604651163,1.0,2.8366716741779334,3.0,2.8413102511880517,4.0
1453,2.564810553765915,2.5,2.5,2.5,2.8924418604651163,2.176877260157413,2.8366716741779334,3.0461992136304064,2.8413102511880517,2.5
1494,2.0,2.922061077703101,2.0,2.0,2.8924418604651163,2.176877260157413,3.5,3.0461992136304064,2.8413102511880517,3.1298384638829626
1507,0.5,2.0,3.5,3.5,2.5,2.0,4.0,3.5,2.5,3.0
1515,2.564810553765915,2.0,2.8191097249787354,2.0,2.8924418604651163,2.176877260157413,2.8366716741779334,3.0461992136304064,2.8413102511880517,3.5
1516,2.0,2.0,2.5,2.5,2.5,0.5,2.0,3.0,2.0,2.5
1523,2.5,1.5,2.0,2.5,2.8924418604651163,2.176877260157413,1.5,3.0461992136304064,1.5,3.0
1548,1.0,4.0,2.0,2.0,4.0,2.176877260157413,2.8366716741779334,3.0461992136304064,2.8413102511880517,4.0
1560,2.564810553765915,3.0,2.0,0.5,1.5,1.0,2.8366716741779334,3.0461992136304064,2.8413102511880517,3.0
1566,2.564810553765915,4.0,2.8191097249787354,4.0,2.8924418604651163,2.176877260157413,2.8366716741779334,3.0,2.8413102511880517,3.1298384638829626
1568,3.5,2.0,2.8191097249787354,2.5,2.8924418604651163,2.176877260157413,2.8366716741779334,3.0461992136304064,2.0,3.1298384638829626
1571,1.0,1.0,1.0,2.0,2.8924418604651163,2.176877260157413,2.8366716741779334,1.5,0.5,3.1298384638829626
1588,2.564810553765915,2.922061077703101,3.5,4.0,4.0,2.176877260157413,2.0,3.0,2.8413102511880517,3.1298384638829626
1600,2.564810553765915,3.0,3.0,2.0,4.0,2.0,3.0,3.0461992136304064,2.8413102511880517,2.0
1602,2.564810553765915,2.922061077703101,4.5,4.0,4.0,4.5,4.0,3.5,2.8413102511880517,4.0
1608,3.0,3.0,5.0,5.0,5.0,3.0,2.8366716741779334,4.0,2.8413102511880517,4.0
1627,2.564810553765915,2.0,2.8191097249787354,3.0,2.8924418604651163,2.176877260157413,2.8366716741779334,2.0,2.8413102511880517,3.1298384638829626
1629,2.564810553765915,2.922061077703101,2.5,2.5,2.8924418604651163,2.176877260157413,2.5,3.0461992136304064,2.8413102511880517,2.0
1643,2.564810553765915,2.0,5.0,4.0,2.8924418604651163,2.176877260157413,2.0,4.0,1.0,3.1298384638829626
1644,2.564810553765915,2.5,3.5,2.0,2.0,3.0,2.0,1.5,2.8413102511880517,3.5
1667,2.564810553765915,2.0,2.8191097249787354,3.0,1.0,1.0,3.0,2.0,2.0,3.1298384638829626
1672,2.564810553765915,2.922061077703101,2.8191097249787354,4.0,2.8924418604651163,2.176877260157413,3.5,3.0461992136304064,3.0,3.1298384638829626
1678,2.0,3.5,3.0,3.5,2.5,1.5,3.0,4.0,3.0,3.1298384638829626
1715,1.0,1.0,2.8191097249787354,1.0,1.0,2.0,2.8366716741779334,1.0,2.8413102511880517,3.1298384638829626
1729,1.0,4.0,1.0,4.0,3.0,1.0,4.0,1.0,2.8413102511880517,3.1298384638829626
1741,2.564810553765915,1.0,2.8191097249787354,3.1288876591034867,2.8924418604651163,1.0,1.0,3.0461992136304064,2.8413102511880517,2.0
1746,2.564810553765915,2.922061077703101,2.8191097249787354,3.1288876591034867,2.8924418604651163,2.176877260157413,2.8366716741779334,3.0461992136304064,2.8413102511880517,3.1298384638829626
1748,3.0,3.5,3.5,3.0,3.5,2.0,3.5,2.5,3.0,2.5
1755,1.0,2.5,2.0,3.5,3.0,2.176877260157413,2.5,1.0,2.5,3.0
1763,2.564810553765915,3.0,0.5,3.5,2.8924418604651163,2.176877260157413,1.0,3.0,4.0,3.5
1810,2.564810553765915,4.0,3.5,3.0,2.8924418604651163,2.176877260157413,2.8366716741779334,3.0461992136304064,2.8413102511880517,2.5
1813,0.5,1.5,2.0,3.5,2.5,0.5,2.8366716741779334,3.0,2.8413102511880517,3.5
1815,2.564810553765915,3.0,3.0,2.5,2.8924418604651163,2.0,2.8366716741779334,3.0461992136304064,3.5,3.0
1825,2.564810553765915,2.0,3.0,3.5,2.8924418604651163,2.176877260157413,2.8366716741779334,3.0461992136304064,2.8413102511880517,3.1298384638829626
1837,2.564810553765915,2.922061077703101,2.8191097249787354,3.1288876591034867,2.8924418604651163,2.176877260157413,2.8366716741779334,3.0461992136304064,2.8413102511880517,3.1298384638829626
1849,3.0,3.0,3.0,4.0,3.0,2.5,3.0,3.0,3.0,4.0
1854,4.0,3.0,3.0,3.5,3.5,2.176877260157413,2.0,3.0461992136304064,3.0,4.0
1855,3.0,4.0,4.0,4.0,3.0,2.176877260157413,4.0,4.0,2.8413102511880517,4.0
1864,3.0,4.0,3.0,3.0,3.0,2.176877260157413,3.0,3.0,4.0,3.0
1876,1.0,3.0,1.5,2.5,1.0,0.5,2.0,1.5,1.0,3.0
1887,2.5,3.0,4.0,4.0,3.5,2.5,3.5,3.5,2.5,3.1298384638829626
1906,3.5,4.5,2.0,3.0,3.0,3.0,4.0,3.0461992136304064,2.8413102511880517,4.0
